2025-03-07 16:58:24.569, FPS = 72.05241: Left Eye Position - X: 0.09068924, Y: -0.03885165, Z: 0.1172606, Gaze: (0.50, -0.01, 0.87) / Right Eye Position - X: 0.1485155, Y: -0.03002181, Z: 0.08399361, Gaze: (0.50, -0.01, 0.87)
2025-03-07 16:58:25.572, FPS = 72.12921: Left Eye Position - X: 0.0881785, Y: -0.03891086, Z: 0.1170432, Gaze: (0.49, -0.02, 0.87) / Right Eye Position - X: 0.1463491, Y: -0.02989875, Z: 0.08443177, Gaze: (0.49, -0.02, 0.87)
2025-03-07 16:58:26.574, FPS = 71.51145: Left Eye Position - X: 0.08647169, Y: -0.03833855, Z: 0.1173248, Gaze: (0.48, -0.01, 0.88) / Right Eye Position - X: 0.1450673, Y: -0.02926689, Z: 0.08550029, Gaze: (0.48, -0.01, 0.88)
2025-03-07 16:58:27.576, FPS = 72.16101: Left Eye Position - X: 0.08352076, Y: -0.03718441, Z: 0.1150243, Gaze: (0.46, -0.01, 0.89) / Right Eye Position - X: 0.1426479, Y: -0.0283052, Z: 0.08414264, Gaze: (0.46, -0.01, 0.89)
2025-03-07 16:58:28.577, FPS = 72.04821: Left Eye Position - X: 0.08129992, Y: -0.03696175, Z: 0.1137578, Gaze: (0.45, -0.01, 0.89) / Right Eye Position - X: 0.1407744, Y: -0.02800394, Z: 0.08357372, Gaze: (0.45, -0.01, 0.89)
2025-03-07 16:58:29.580, FPS = 71.71085: Left Eye Position - X: 0.08118904, Y: -0.03680872, Z: 0.1148902, Gaze: (0.45, -0.01, 0.89) / Right Eye Position - X: 0.1407437, Y: -0.02777657, Z: 0.0848869, Gaze: (0.45, -0.01, 0.89)
2025-03-07 16:58:30.583, FPS = 71.14395: Left Eye Position - X: 0.08088819, Y: -0.03702608, Z: 0.1140185, Gaze: (0.45, -0.01, 0.89) / Right Eye Position - X: 0.1406027, Y: -0.02807622, Z: 0.08430968, Gaze: (0.45, -0.01, 0.89)
2025-03-07 16:58:31.584, FPS = 71.9678: Left Eye Position - X: 0.0790318, Y: -0.03784066, Z: 0.1139485, Gaze: (0.44, -0.02, 0.90) / Right Eye Position - X: 0.1390962, Y: -0.02892425, Z: 0.0849433, Gaze: (0.44, -0.02, 0.90)
2025-03-07 16:58:32.587, FPS = 72.16832: Left Eye Position - X: 0.07819064, Y: -0.03842071, Z: 0.1146334, Gaze: (0.43, -0.02, 0.90) / Right Eye Position - X: 0.1383944, Y: -0.02936944, Z: 0.08596069, Gaze: (0.43, -0.02, 0.90)
2025-03-07 16:58:33.589, FPS = 71.31443: Left Eye Position - X: 0.07841917, Y: -0.03678722, Z: 0.1135025, Gaze: (0.43, -0.01, 0.90) / Right Eye Position - X: 0.1386294, Y: -0.0280234, Z: 0.08475423, Gaze: (0.43, -0.01, 0.90)
2025-03-07 16:58:34.592, FPS = 71.62105: Left Eye Position - X: 0.07706724, Y: -0.03747459, Z: 0.1140649, Gaze: (0.43, -0.01, 0.90) / Right Eye Position - X: 0.1373986, Y: -0.02832818, Z: 0.08569211, Gaze: (0.43, -0.01, 0.90)
2025-03-07 16:58:35.593, FPS = 71.6797: Left Eye Position - X: 0.07600019, Y: -0.03747527, Z: 0.113979, Gaze: (0.42, -0.01, 0.91) / Right Eye Position - X: 0.1364257, Y: -0.02823652, Z: 0.08583764, Gaze: (0.42, -0.01, 0.91)
2025-03-07 16:58:36.596, FPS = 72.12692: Left Eye Position - X: 0.0765177, Y: -0.03694966, Z: 0.1128896, Gaze: (0.42, -0.01, 0.91) / Right Eye Position - X: 0.137032, Y: -0.02802132, Z: 0.08483883, Gaze: (0.42, -0.01, 0.91)
2025-03-07 16:58:37.598, FPS = 72.20901: Left Eye Position - X: 0.07501309, Y: -0.03732737, Z: 0.1134887, Gaze: (0.41, -0.01, 0.91) / Right Eye Position - X: 0.1357352, Y: -0.02834257, Z: 0.08590908, Gaze: (0.41, -0.01, 0.91)
2025-03-07 16:58:38.600, FPS = 72.18126: Left Eye Position - X: 0.07385284, Y: -0.03799083, Z: 0.1137783, Gaze: (0.41, -0.02, 0.91) / Right Eye Position - X: 0.1349122, Y: -0.02922719, Z: 0.08688056, Gaze: (0.41, -0.02, 0.91)
